0,1,2,3,4,5,6,7
7276514,752.0,512.0,282.0,794.8,512.0,237.0,4.0,.....,4722.0,5323.0,582.9
7276516,753.1,512.0,282.0,794.2,512.0,237.0,4.0,.....,4721.0,5322.0,583.0
7276518,754.5,512.0,281.0,793.4,512.0,237.0,4.0,.....,4721.0,5323.0,583.0
7276520,756.4,512.0,281.0,792.8,512.0,237.0,4.0,.....,4721.0,5322.0,582.9
7276522,758.4,512.0,281.0,792.5,512.0,237.0,4.0,.....,4721.0,5322.0,582.9
7276524,760.1,512.0,281.0,792.1,512.0,237.0,4.0,.....,4721.0,5322.0,582.9
7276526,761.5,512.0,281.0,791.8,512.0,237.0,4.0,.....,4720.0,5323.0,582.8
7276528,761.9,512.0,281.0,791.8,512.0,237.0,4.0,.....,4720.0,5322.0,582.8
7276530,761.8,512.0,281.0,792.3,512.0,237.0,4.0,.....,4720.0,5323.0,582.7
7276532,761.5,512.0,282.0,792.9,512.0,237.0,4.0,.....,4719.0,5323.0,582.7
7276534,760.8,512.0,282.0,793.8,512.0,238.0,4.0,.....,4719.0,5323.0,582.7
7276536,760.2,512.0,283.0,794.5,512.0,238.0,4.0,.....,4719.0,5323.0,582.7
7276538,759.5,512.0,283.0,795.8,512.0,239.0,4.0,.....,4719.0,5323.0,582.7
7276540,758.9,512.0,284.0,797.1,512.0,239.0,4.0,.....,4719.0,5323.0,582.7
7276542,758.5,512.0,284.0,798.5,512.0,239.0,4.0,.....,4719.0,5323.0,582.7
7276544,758.5,512.0,285.0,799.7,512.0,240.0,4.0,.....,4719.0,5323.0,582.7
7276546,758.5,512.0,285.0,800.8,512.0,240.0,4.0,.....,4719.0,5323.0,582.7
7276548,758.5,512.0,285.0,801.5,512.0,240.0,4.0,.....,4718.0,5323.0,582.7
7276550,758.6,512.0,285.0,801.6,512.0,240.0,4.0,.....,4718.0,5323.0,582.7
7276552,758.5,512.0,285.0,801.4,512.0,240.0,4.0,.....,4718.0,5323.0,582.7
7276554,758.1,512.0,285.0,801.1,512.0,240.0,4.0,.....,4718.0,5323.0,582.8
7276556,757.8,512.0,285.0,801.1,512.0,240.0,4.0,.....,4718.0,5323.0,582.8
7276558,757.3,512.0,284.0,801.1,512.0,241.0,4.0,.....,4718.0,5323.0,582.8
7276560,756.7,512.0,285.0,801.0,512.0,241.0,4.0,.....,4718.0,5323.0,582.8
7276562,756.2,512.0,285.0,800.8,512.0,241.0,4.0,.....,4718.0,5323.0,582.8
7276564,755.4,512.0,285.0,800.7,512.0,241.0,4.0,.....,4717.0,5323.0,582.8
7276566,755.0,512.0,285.0,800.5,512.0,241.0,4.0,.....,4717.0,5323.0,582.8
7276568,754.9,512.0,285.0,800.2,512.0,241.0,4.0,.....,4717.0,5323.0,582.8
7276570,754.9,512.0,285.0,799.7,512.0,241.0,4.0,.....,4717.0,5323.0,582.8
7276572,755.1,512.0,285.0,799.0,512.0,241.0,4.0,.....,4717.0,5323.0,582.8
7276574,755.5,512.0,284.0,798.4,512.0,241.0,4.0,.....,4717.0,5323.0,582.8
7276576,756.0,512.0,284.0,797.8,512.0,240.0,4.0,.....,4717.0,5323.0,582.8
7276578,756.6,512.0,283.0,797.6,512.0,240.0,4.0,.....,4717.0,5323.0,582.8
7276580,756.9,512.0,283.0,797.3,512.0,240.0,4.0,.....,4717.0,5323.0,582.8
